寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,96.0,Rollei 35 T Black | Tessar 40mm f3.5 | For Parts or Repair | $120 | 6423xxx |,Rollei,Film Cameras,Used,120.0,USD,FIXED_PRICE,6,1472,grail:Tessar;as-is;underpriced(med 407),US,vintagephotographica,99.8,2026-08-14T20:47:15.000Z,,https://www.ebay.com/itm/287525386369?hash=item42f1d93881:g:j7gAAeSwXI1qf3tD,https://i.ebayimg.com/images/g/j7gAAeSwXI1qf3tD/s-l225.jpg
残件/按现状,96.0,Rollei 35 T Black | Tessar 40mm f3.5 | For Parts or Repair | $120 | 6420xxx |,Rollei,Film Cameras,Used,120.0,USD,FIXED_PRICE,8,1472,grail:Tessar;as-is;underpriced(med 407),US,vintagephotographica,99.8,2026-08-14T18:04:27.000Z,,https://www.ebay.com/itm/287525161376?hash=item42f1d5c9a0:g:FgEAAeSw-wlqf1I~,https://i.ebayimg.com/images/g/FgEAAeSw-wlqf1I~/s-l225.jpg
查无市价,93.0,[Near MINT] Zeiss Ikon 520/18 127 Camera Novar Anastigmat 50mm f/6.3 Lens JAPAN,Zeiss,Film Cameras,Used,99.99,USD,"FIXED_PRICE,BEST_OFFER",11,640,good-cond;underpriced(med 276),JP,ysj830,100.0,2026-08-14T23:58:02.000Z,,https://www.ebay.com/itm/820003129569?hash=itembeebfec8e1:g:fTAAAeSwYTBqf6x-,https://i.ebayimg.com/images/g/fTAAAeSwYTBqf6x-/s-l225.jpg
残件/按现状,92.0,Canon Canonet 28 35mm Rangefinder Film Camera,Canon,Film Cameras,For parts or not working,25.0,USD,"FIXED_PRICE,BEST_OFFER",4,1600,grail:Canonet;underpriced(med 165),US,leilani71cnv,100.0,2026-08-15T03:00:01.000Z,,https://www.ebay.com/itm/287525118198?hash=item42f1d520f6:g:TM0AAeSw4vtqf0jF,https://i.ebayimg.com/images/g/TM0AAeSw4vtqf0jF/s-l225.jpg
残件/按现状,92.0,Minolta X-700 35mm SLR Film Camera Body Only for Parts or Repair,Minolta,Film Cameras,For parts or not working,25.75,USD,"FIXED_PRICE,BEST_OFFER",6,1600,grail:X-700;as-is;underpriced(med 100),US,skyboy49707,100.0,2026-08-15T11:10:30.000Z,,https://www.ebay.com/itm/128027819834?hash=item1dcf0d7f3a:g:rU8AAeSw3lhqgEiF,https://i.ebayimg.com/images/g/rU8AAeSw3lhqgEiF/s-l225.jpg
残件/按现状,92.0,Canon AE-1 SLR 35mm SLR Film Camera Body Made in Japan *UNTESTED* FOR PARTS,Canon,Film Cameras,For parts or not working,34.99,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:AE-1;as-is;underpriced(med 165),US,mack_media,99.9,2026-08-15T12:37:14.000Z,,https://www.ebay.com/itm/287526632054?hash=item42f1ec3a76:g:LRgAAeSwtGBqgF1g,https://i.ebayimg.com/images/g/LRgAAeSwtGBqgF1g/s-l225.jpg
残件/按现状,92.0,Pentax MX SLR 35mm Camera - READ-,Pentax,Film Cameras,For parts or not working,45.0,USD,"FIXED_PRICE,BEST_OFFER",4,1600,grail:Pentax MX;underpriced(med 157),US,vcpbrattleboro,100.0,2026-08-14T18:58:45.000Z,,https://www.ebay.com/itm/267757276005?hash=item3e5793cb65:g:Z6IAAeSw~8Jqf2VQ,https://i.ebayimg.com/images/g/Z6IAAeSw~8Jqf2VQ/s-l225.jpg
查无市价,92.0,Canon Canonet 28 35mm Rangefinder Film Camera Silver w/ Canon Case,Canon,Vintage Cameras,,50.0,USD,"FIXED_PRICE,BEST_OFFER",3,0,grail:Canonet;underpriced(med 200),US,68f8g75,100.0,2026-08-14T21:58:05.000Z,,https://www.ebay.com/itm/147505364496?hash=item2258013e10:g:omAAAeSwt99qf473,https://i.ebayimg.com/images/g/omAAAeSwt99qf473/s-l225.jpg
残件/按现状,91.0,Vintage Canon Canonet QL17 GIII G3 Camera 40mm - Untested,Canon,Film Cameras,For parts or not working,74.0,USD,FIXED_PRICE,7,1600,grail:Canonet;as-is;underpriced(med 165),US,mikmartis619,99.9,2026-08-14T22:03:20.000Z,,https://www.ebay.com/itm/318731054496?hash=item4a35d9eda0:g:SpcAAeSwsZdqf5AV,https://i.ebayimg.com/images/g/SpcAAeSwsZdqf5AV/s-l225.jpg
残件/按现状,90.0,*For Parts* Pentax ESII Black SV & Spotmatic SP Film Camera Body From Japan,Pentax,Film Cameras,Used,66.49,USD,FIXED_PRICE,18,1600,grail:Spotmatic;as-is;underpriced(med 159),JP,dub0804-55,100.0,2026-08-14T11:44:32.000Z,,https://www.ebay.com/itm/366605145817?hash=item555b5e96d9:g:7i4AAeSws35pPUoH,https://i.ebayimg.com/images/g/7i4AAeSws35pPUoH/s-l225.jpg
残件/按现状;型号不明,90.0,Contax Camera Lens VARIO-SONNAR 3.540-80 Junk Used,Contax,Lenses,Used,128.14,USD,FIXED_PRICE,4,1280,grail:SONNAR;as-is;underpriced(med 339),JP,hard-off-japan-in-au,99.2,2026-08-14T17:37:21.000Z,,https://www.ebay.com/itm/318730127246?hash=item4a35cbc78e:g:WJIAAeSwj0Vqf3U8,https://i.ebayimg.com/images/g/WJIAAeSwj0Vqf3U8/s-l225.jpg
残件/按现状,90.0,Contax RTS II Quartz Film Camera 35mm Body Only Flash Doesn’t Work,Contax,Film Cameras,For parts or not working,179.0,USD,"FIXED_PRICE,BEST_OFFER",8,1600,grail:Contax RTS;underpriced(med 600),US,jsgunner,100.0,2026-08-14T22:00:05.000Z,,https://www.ebay.com/itm/178407583497?hash=item2989ebaf09:g:s40AAeSwEi9qf47J,https://i.ebayimg.com/images/g/s40AAeSwEi9qf47J/s-l225.jpg
残件/按现状,90.0,Rolleiflex SL35ME 35mm Camera 1.8/50mm Planar HFT Rollei Lens w/ Case UNTESTED,Rolleiflex,Film Cameras,For parts or not working,180.0,USD,FIXED_PRICE,14,1600,grail:Planar;as-is;underpriced(med 1100),US,thesirusfactor,99.9,2026-08-14T15:54:10.000Z,,https://www.ebay.com/itm/158188178013?hash=item24d4c00a5d:g:-lsAAeSwdippteY3,https://i.ebayimg.com/images/g/-lsAAeSwdippteY3/s-l225.jpg
残件/按现状,90.0,"Contax TVS Point & Shoot 35mm film camera (FOR PARTS / ""OFF"" in view finder)",Contax,Film Cameras,For parts or not working,225.0,USD,"FIXED_PRICE,BEST_OFFER",16,1600,grail:Contax TVS;as-is;underpriced(med 600),US,borrowedtimevtg,100.0,2026-08-14T22:19:49.000Z,,https://www.ebay.com/itm/237006446786?hash=item372eaf60c2:g:dIcAAeSw64Zqf5ME,https://i.ebayimg.com/images/g/dIcAAeSw64Zqf5ME/s-l225.jpg
残件/按现状,89.0,Pentax ME Super 35mm SLR Film Camera Body Only (Untested - for parts/repairs),Pentax,Film Cameras,For parts or not working,31.77,USD,"FIXED_PRICE,BEST_OFFER",9,1280,grail:Pentax ME Super;as-is;underpriced(med 159),AU,bowerboutique,100.0,2026-08-14T05:35:03.000Z,,https://www.ebay.com/itm/336741482591?hash=item4e675b405f:g:RuMAAeSwDp1qfqjt,https://i.ebayimg.com/images/g/RuMAAeSwDp1qfqjt/s-l225.jpg
型号不明,89.0,[Mint w/ Video] Contax Zeiss Mutar II 2x T* Teleconverter Lens C/Y From JAPAN,Contax,Lenses,Used,69.99,USD,FIXED_PRICE,11,1600,mount:contax/yashica;good-cond;underpriced(med 339),JP,camera-lens-talk,100.0,2026-08-14T13:35:09.000Z,,https://www.ebay.com/itm/147504568943?hash=item2257f51a6f:g:3ZIAAeSwnCZqfxkF,https://i.ebayimg.com/images/g/3ZIAAeSwnCZqfxkF/s-l225.jpg
残件/按现状,89.0,[AS-IS] Mamiya Six Folding Rangefinder Camera D.Zuiko 75mm f/3.5 Case From JAPAN,Mamiya,Film Cameras,Used,99.99,USD,FIXED_PRICE,23,1600,mount:olympus om;as-is;underpriced(med 457),JP,isshin39,100.0,2026-08-15T11:58:32.000Z,,https://www.ebay.com/itm/198572867013?hash=item2e3bdd7dc5:g:4n4AAeSw4vtqgFTl,https://i.ebayimg.com/images/g/4n4AAeSw4vtqgFTl/s-l225.jpg
查无市价,89.0,Meter Works [N MINT w/43-86mm Lens SET ] Nikon FE Silver SLR Film Camera JAPAN,Nikon,Film Cameras,Used,104.99,USD,FIXED_PRICE,19,0,mount:sony e;good-cond;underpriced(med 253),JP,camera-shop-kiku,100.0,2026-08-15T03:53:32.000Z,,https://www.ebay.com/itm/147505857432?hash=item225808c398:g:NsgAAeSwL3FqKAL4,https://i.ebayimg.com/images/g/NsgAAeSwL3FqKAL4/s-l225.jpg
残件/按现状,86.0,Pentax ME Super SE 35mm Camera Untested AS/IS 50mm lens,Pentax,Film Cameras,Used,60.31,USD,FIXED_PRICE,7,1600,grail:Pentax ME Super;as-is;underpriced(med 159),US,future_fun,99.8,2026-08-14T12:12:10.000Z,,https://www.ebay.com/itm/128026331801?hash=item1dcef6ca99:g:nJ8AAeSwQIpp3oKD,https://i.ebayimg.com/images/g/nJ8AAeSwQIpp3oKD/s-l225.jpg
型号不明,86.0,[ MINT ] Zenza Bronica PE 1.4x Teleconverter Lens for ETR S Si Camera JP #18980,Bronica,Lenses,Used,99.99,USD,FIXED_PRICE,17,1600,grail:Bronica PE;good-cond,JP,z1came-0,99.7,2026-08-14T13:06:00.000Z,,https://www.ebay.com/itm/407144251443?hash=item5ecbb04033:g:70MAAeSwsZdqfxKB,https://i.ebayimg.com/images/g/70MAAeSwsZdqfxKB/s-l225.jpg
查无市价,86.0,[Exc+5]Mamiya 645 105-210mm f4.5 Sekor ULD C Lens From JAPAN #j6682-1,Mamiya,Lenses,Used,135.0,USD,FIXED_PRICE,11,1600,grail:645;good-cond,JP,camelion-japan,99.7,2026-08-14T07:53:11.000Z,,https://www.ebay.com/itm/407143556545?hash=item5ecba5a5c1:g:NzsAAeSwMeVqfsjO,https://i.ebayimg.com/images/g/NzsAAeSwMeVqfsjO/s-l225.jpg
残件/按现状,85.0,Mamiya/Sekor MSX 500 35mm SLR Camera - Untested - AS-IS/Parts G199799,Mamiya,Film Cameras,For parts or not working,29.99,USD,"FIXED_PRICE,BEST_OFFER",4,1600,as-is;underpriced(med 457),US,sillybearimage,100.0,2026-08-14T15:06:03.000Z,,https://www.ebay.com/itm/327310152655?hash=item4c353493cf:g:ip8AAeSwQGhqfy7G,https://i.ebayimg.com/images/g/ip8AAeSwQGhqfy7G/s-l225.jpg
残件/按现状,85.0,Mamiya/Sekor MSX 500 35mm SLR Camera - Untested - AS-IS/Parts G143898,Mamiya,Film Cameras,For parts or not working,29.99,USD,"FIXED_PRICE,BEST_OFFER",5,1600,as-is;underpriced(med 457),US,sillybearimage,100.0,2026-08-14T15:04:39.000Z,,https://www.ebay.com/itm/327310149217?hash=item4c35348661:g:wA8AAeSwbjtqfy5w,https://i.ebayimg.com/images/g/wA8AAeSwbjtqfy5w/s-l225.jpg
残件/按现状,85.0,film camera: Mamiya ZE-2 Quartz- w/ 50mm Lens PARTS/REPAIR Untested,Mamiya,Film Cameras,Used,40.5,USD,"FIXED_PRICE,BEST_OFFER",3,1599,as-is;underpriced(med 457),US,newgan,100.0,2026-08-14T17:15:34.000Z,,https://www.ebay.com/itm/237006031481?hash=item372ea90a79:g:hg4AAeSw4PZqf0y9,https://i.ebayimg.com/images/g/hg4AAeSw4PZqf0y9/s-l225.jpg
残件/按现状,85.0,Zeiss Ikon Ikonta 524/16 Folding Camera AS-IS,Zeiss,Film Cameras,For parts or not working,49.99,USD,"FIXED_PRICE,BEST_OFFER",2,1600,as-is;underpriced(med 276),US,cameraexchange,100.0,2026-08-15T10:45:49.000Z,,https://www.ebay.com/itm/278282552726?hash=item40caeec596:g:YREAAeSwQGhqfwve,https://i.ebayimg.com/images/g/YREAAeSwQGhqfwve/s-l225.jpg
残件/按现状,85.0,Mamiya Mamiyaflex Twin Lens Reflex TLR Camera - AS IS,Mamiya,Film Cameras,For parts or not working,55.0,USD,"FIXED_PRICE,BEST_OFFER",6,1600,as-is;underpriced(med 457),US,jasstephens363,100.0,2026-08-14T21:46:50.000Z,,https://www.ebay.com/itm/128027012496?hash=item1dcf012d90:g:NrYAAeSwjgRqf4xn,https://i.ebayimg.com/images/g/NrYAAeSwjgRqf4xn/s-l225.jpg
型号不明,85.0,[Exc+5] Canon Extender FD 1.4x-A Teleconverter Lens From JAPAN,Canon,Lenses,Used,59.99,USD,FIXED_PRICE,23,1600,mount:canon fd;good-cond;underpriced(med 295),JP,star-store-japan,100.0,2026-08-14T17:06:22.000Z,,https://www.ebay.com/itm/307126707899?hash=item47822da6bb:g:iKMAAeSwtlZqf0xD,https://i.ebayimg.com/images/g/iKMAAeSwtlZqf0xD/s-l225.jpg
残件/按现状,84.0,Vintage Minolta Hi-Matic E Camera w/ Minolta Rokkor-QF 40mm/1.7 Lens. Untested,Minolta,Film Cameras,Used,50.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:Hi-Matic;mount:minolta md;as-is,US,notjunkinaround,99.0,2026-08-14T14:07:04.000Z,,https://www.ebay.com/itm/206490766354?hash=item3013cf0c12:g:MSMAAeSwG~VqfyDW,https://i.ebayimg.com/images/g/MSMAAeSwG~VqfyDW/s-l225.jpg
型号不明,84.0,CARL ZEISS Telephoto Lens TELE TESSAR 3.5200 Used,Zeiss,Lenses,Used,156.83,USD,FIXED_PRICE,9,1280,grail:TESSAR;underpriced(med 570),JP,hard-off-japan-in-au,99.2,2026-08-14T17:37:51.000Z,,https://www.ebay.com/itm/318730128092?hash=item4a35cbcadc:g:HH8AAeSwH-Nqf3TO,https://i.ebayimg.com/images/g/HH8AAeSwH-Nqf3TO/s-l225.jpg
型号不明,84.0,CARL ZEISS Telephoto Lens TELE TESSAR 4300 Used,Zeiss,Lenses,Used,185.52,USD,FIXED_PRICE,9,1280,grail:TESSAR;underpriced(med 570),JP,hard-off-japan-in-au,99.2,2026-08-14T17:37:51.000Z,,https://www.ebay.com/itm/318730128094?hash=item4a35cbcade:g:PjUAAeSwfoNqf3Ro,https://i.ebayimg.com/images/g/PjUAAeSwfoNqf3Ro/s-l225.jpg
残件/按现状,84.0,Tested [No Fog / As Is] Voigtlander Color Heliar 75mm f/2.5 SL Pentax K JP #2780,Voigtlander,Lenses,Used,199.99,USD,FIXED_PRICE,22,1600,grail:Heliar;as-is;underpriced(med 522),JP,japan-collection-camera-take,100.0,2026-08-14T15:20:14.000Z,,https://www.ebay.com/itm/398285284044?hash=item5cbba722cc:g:OO0AAeSwrmRp3Z04,https://i.ebayimg.com/images/g/OO0AAeSwrmRp3Z04/s-l225.jpg
型号不明,83.0,[MINT] Nikon TW Zoom From JAPAN,Nikon,Film Cameras,Used,78.99,USD,FIXED_PRICE,23,1600,good-cond;underpriced(med 253),JP,irodori-92,100.0,2026-08-15T04:16:26.000Z,,https://www.ebay.com/itm/377419675826?hash=item57dff738b2:g:fb0AAeSwyRFqf-jS,https://i.ebayimg.com/images/g/fb0AAeSwyRFqf-jS/s-l225.jpg
型号不明,83.0,[Mint BOX] Leica Leitz ADVOO 16503 Close-Up Unit for Leica E39 Lens Japan,Leica,Lenses,Used,129.9,USD,FIXED_PRICE,7,1600,good-cond;underpriced(med 1195),JP,natane57,100.0,2026-08-14T12:47:29.000Z,,https://www.ebay.com/itm/206490569405?hash=item3013cc0abd:g:58oAAeSwV-lon-DM,https://i.ebayimg.com/images/g/58oAAeSwV-lon-DM/s-l225.jpg
查无市价,83.0,Carl Zeiss Jena Tessar 50mm F2.8 Vintage Cine Mod Prime Portrait Lens | Canon EF,Zeiss,Lenses,Very Good - Refurbished,159.99,USD,FIXED_PRICE,8,0,grail:Tessar;mount:canon ef;underpriced(med 570),UA,terphotostore,100.0,2026-08-14T20:15:45.000Z,,https://www.ebay.com/itm/178407275425?hash=item2989e6fba1:g:LocAAeSwFplqf3ho,https://i.ebayimg.com/images/g/LocAAeSwFplqf3ho/s-l225.jpg
残件/按现状,82.0,VINTAGE Mamiya M Auto Focus 35mm Film Camera Made In Japan NOT WORKING,Mamiya,Film Cameras,For parts or not working,35.26,USD,"FIXED_PRICE,BEST_OFFER",10,1600,as-is;underpriced(med 460),AU,base787,99.9,2026-08-14T06:41:55.000Z,,https://www.ebay.com/itm/237005029464?hash=item372e99c058:g:3DYAAeSwt99qfrhF,https://i.ebayimg.com/images/g/3DYAAeSwt99qfrhF/s-l225.jpg
残件/按现状,81.0,Canon EOS A2E 35mm SLR Film Camera Body w/ EF 28-90mm f/4-5.6 II Lens BROKEN,Canon,Film Cameras,For parts or not working,29.36,USD,FIXED_PRICE,5,1599,mount:canon ef;as-is;underpriced(med 165),US,yad-3447,98.3,2026-08-14T20:23:52.000Z,,https://www.ebay.com/itm/820002564237?hash=itembeebf6288d:g:VXIAAeSwU21qf3kR,https://i.ebayimg.com/images/g/VXIAAeSwU21qf3kR/s-l225.jpg
残件/按现状,81.0,Honeywell Heiland Pentax H3 w/M42 Rexatar 10-100 mm lens (For parts or repairs),Pentax,Film Cameras,For parts or not working,31.42,USD,"FIXED_PRICE,BEST_OFFER",11,1600,mount:m42;as-is;underpriced(med 157),US,auctiomaven,99.9,2026-08-14T16:47:11.000Z,,https://www.ebay.com/itm/307126688817?hash=item47822d5c31:g:8mUAAeSwrbhpGAN9,https://i.ebayimg.com/images/g/8mUAAeSwrbhpGAN9/s-l225.jpg
残件/按现状,81.0,Canon T70 35mm Camera With Canon Zoom Lens FD 50mm FOR PARTS UNTESTED,Canon,Film Cameras,For parts or not working,34.99,USD,FIXED_PRICE,11,1600,mount:canon fd;as-is;underpriced(med 165),US,trent6565,100.0,2026-08-14T19:12:38.000Z,,https://www.ebay.com/itm/168614002780?hash=item27422d805c:g:dU8AAeSwEJpp3p8e,https://i.ebayimg.com/images/g/dU8AAeSwEJpp3p8e/s-l225.jpg
残件/按现状,81.0,Canon T50 35mm SLR Film Camera Untested w/ FD 50mm 1:.8 Lens,Canon,Film Cameras,For parts or not working,36.99,USD,FIXED_PRICE,8,1600,mount:canon fd;as-is;underpriced(med 165),US,trent6565,100.0,2026-08-14T19:13:57.000Z,,https://www.ebay.com/itm/168614005147?hash=item27422d899b:g:tJoAAeSwQOlp3p~Y,https://i.ebayimg.com/images/g/tJoAAeSwQOlp3p~Y/s-l225.jpg
残件/按现状,81.0,Canon FTb-N QL Silver 35mm SLR Film Camera with FD 50mm 1:1.8,Canon,Film Cameras,For parts or not working,43.5,USD,FIXED_PRICE,23,1162,mount:canon fd;underpriced(med 165),US,bran6man,100.0,2026-08-14T16:17:46.000Z,,https://www.ebay.com/itm/307126636630?hash=item47822c9056:g:rDkAAeSwgIBqfzvR,https://i.ebayimg.com/images/g/rDkAAeSwgIBqfzvR/s-l225.jpg
残件/按现状,81.0,Nikon N2020 AF 35mm Camera w/ AF NIKKOR 35-70mm Lens - For Parts Or Repair,Nikon,Film Cameras,For parts or not working,44.75,USD,FIXED_PRICE,9,1600,mount:nikon f;as-is;underpriced(med 253),US,tripleskipler,99.7,2026-08-14T21:23:14.000Z,,https://www.ebay.com/itm/227476217224?hash=item34f6a39d88:g:eoUAAeSwOjlqf4dy,https://i.ebayimg.com/images/g/eoUAAeSwOjlqf4dy/s-l225.jpg
残件/按现状,81.0,Nikon N55 35mm SLR Film Camera AF Nikkor 28-80mm Lens Strap Silver Untested,Nikon,Film Cameras,Used,49.99,USD,"FIXED_PRICE,BEST_OFFER",8,1600,mount:nikon f;as-is;underpriced(med 253),US,ranlexmom,100.0,2026-08-14T18:44:44.000Z,,https://www.ebay.com/itm/278280451920?hash=item40caceb750:g:mWUAAeSwfjZqf2IO,https://i.ebayimg.com/images/g/mWUAAeSwfjZqf2IO/s-l225.jpg
残件/按现状,81.0,Nikon N6006 35mm Film Camera & AF Nikkor 35-135mm -- PARTS / REPAIR (READ),Nikon,Film Cameras,For parts or not working,49.99,USD,"FIXED_PRICE,BEST_OFFER",23,1600,mount:nikon f;underpriced(med 240),US,chocolatemochi,99.9,2026-08-14T08:33:07.000Z,,https://www.ebay.com/itm/227475340551?hash=item34f6963d07:g:PmkAAeSw1NdpPuUf,https://i.ebayimg.com/images/g/PmkAAeSw1NdpPuUf/s-l225.jpg
查无市价,80.0,For Part Zeiss Ikon 207/3 6.5x9 Folding Plate Camera Tessar 10.5cm f/4.5 Compur,Zeiss,Vintage Cameras,,50.0,USD,FIXED_PRICE,17,0,grail:Tessar,US,sabeostore,100.0,2026-08-14T05:58:27.000Z,,https://www.ebay.com/itm/137619388221?hash=item200ac1373d:g:cPsAAeSwhyNqfq1W,https://i.ebayimg.com/images/g/cPsAAeSwhyNqfq1W/s-l225.jpg
型号不明,80.0,"Leica SM 5cm f:3.5 RS Elmar red scale lens, US SELLER ""LQQK""",Leica,Lenses,Used,275.0,USD,"FIXED_PRICE,BEST_OFFER",2,1600,grail:Elmar;underpriced(med 1195),US,leitzusa,100.0,2026-08-15T00:32:41.000Z,,https://www.ebay.com/itm/137622405712?hash=item200aef4250:g:R5wAAeSwOwdqf7F4,https://i.ebayimg.com/images/g/R5wAAeSwOwdqf7F4/s-l225.jpg
残件/按现状,79.0,Fuji Zoom Cardia Super 115 Point & Shoot 35mm Film Camera For Parts,Fuji,Film Cameras,Used,30.0,USD,FIXED_PRICE,22,1600,as-is;underpriced(med 250),JP,japanese.wholesaler.oden,99.5,2026-08-15T13:11:09.000Z,,https://www.ebay.com/itm/377420591846?hash=item57e00532e6:g:yWsAAeSwCkVqT7Sl,https://i.ebayimg.com/images/g/yWsAAeSwCkVqT7Sl/s-l225.jpg
残件/按现状,79.0,"Minolta Maxxum 7000i 35mm SLR Film Camera + Lens, NOT TESTED",Minolta,Film Cameras,For parts or not working,32.5,USD,"FIXED_PRICE,AUCTION",5,1600,underpriced(med 100);auction,US,aorapello,100.0,2026-08-14T22:11:05.000Z,2026-08-24T22:11:05.000Z,https://www.ebay.com/itm/227476250822?hash=item34f6a420c6:g:IVYAAOSwiKVkKgYk,https://i.ebayimg.com/images/g/IVYAAOSwiKVkKgYk/s-l225.jpg
残件/按现状,79.0,🍙For Parts🍙 Ricoh R1 Silver Point & Shoot 35mm Compact Film Camera from Japan,Ricoh,Film Cameras,For parts or not working,49.99,USD,FIXED_PRICE,18,1600,as-is;underpriced(med 121),JP,nokik_0,99.4,2026-08-15T12:55:32.000Z,,https://www.ebay.com/itm/188796701769?hash=item2bf5290c49:g:2GIAAeSwEbBqW5K4,https://i.ebayimg.com/images/g/2GIAAeSwEbBqW5K4/s-l225.jpg
