性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
抄底,-49%,780.69,33,102.0,Carl Zeiss Planar T* 85mm F1.4 ZE for CANON EF-mount from Japan #C577,zeiss ef 85mm f1.4,Zeiss,Lenses,Used,400.0,USD,FIXED_PRICE,grail:Planar;mount:canon ef,JP,nevergiveup_7777,100.0,2026-08-10T05:54:46.000Z,,https://www.ebay.com/itm/257672162372?hash=item3bfe752c44:g:EUQAAeSw8vxqeWZt,https://i.ebayimg.com/images/g/EUQAAeSw8vxqeWZt/s-l225.jpg
抄底,-69%,4795.0,13,102.0,"【, Guaranteed, Operation Confirmed】 Leica IIIC Gray Rangefinder Wartime Leica",leica iiic gray,Leica,Film Cameras,Used,1493.83,USD,"FIXED_PRICE,BEST_OFFER",grail:Leica IIIC,JP,bears2636,99.3,2026-08-10T05:07:47.000Z,,https://www.ebay.com/itm/206479306932?hash=item30132030b4:g:nK4AAeSwY5dqeV3X,https://i.ebayimg.com/images/g/nK4AAeSwY5dqeV3X/s-l225.jpg
超值,-34%,499.99,29,100.0,Read![ NEAR MINT ] Rollei 35 S 35mm Film Camera Sonnar 40mm F2.8 From Japan,rollei sonnar 35mm f2.8,Rollei,Film Cameras,Used,329.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Sonnar;good-cond,JP,yu-na-camera-japan,99.6,2026-08-10T09:04:38.000Z,,https://www.ebay.com/itm/318706122763?hash=item4a345d800b:g:MTkAAeSwFW1qeZLS,https://i.ebayimg.com/images/g/MTkAAeSwFW1qeZLS/s-l225.jpg
超值,-26%,599.99,80,100.0,[NEAR MINT] Leica IIIf Red Dial Self Timer 35mm Rangefinder Camera From Japan,leica iiif red,Leica,Film Cameras,Used,444.99,USD,FIXED_PRICE,grail:Leica IIIf;good-cond,JP,ht-smile,100.0,2026-08-10T16:40:59.000Z,,https://www.ebay.com/itm/128019532264?hash=item1dce8f09e8:g:SH4AAeSwjtBpCgke,https://i.ebayimg.com/images/g/SH4AAeSwjtBpCgke/s-l225.jpg
超值,-37%,899.99,80,100.0,ALL Works[NEAR MINT] Contax G1 Rangefinder Film Camera Body 90mm F2.8 Lens JAPAN,contax g1,Contax,Film Cameras,Used,569.99,USD,"FIXED_PRICE,BEST_OFFER",grail:Contax G1;good-cond,JP,tomooka_49,100.0,2026-08-10T23:42:25.000Z,,https://www.ebay.com/itm/158174571435?hash=item24d3f06bab:g:58oAAeSwDjZqemBv,https://i.ebayimg.com/images/g/58oAAeSwDjZqemBv/s-l225.jpg
超值,-44%,3274.95,80,100.0,[ Almost MINT w/ Strap ] Contax G2 Rangefinder 35mm Film Camera Body Japan #3110,contax g2,Contax,Film Cameras,Used,1839.99,USD,FIXED_PRICE,grail:Contax G2;good-cond,JP,japan-collection-camera-take,100.0,2026-08-10T21:33:07.000Z,,https://www.ebay.com/itm/398271588065?hash=item5cbad626e1:g:FGkAAeSwvgtqekLJ,https://i.ebayimg.com/images/g/FGkAAeSwvgtqekLJ/s-l225.jpg
抄底,-89%,487.0,80,99.0,*Exc+5* Toyo View 45 Deluxe 4x5 Rear Standard Large Format Camera From Japan,toyo 45,Toyo,Film Cameras,Used,54.28,USD,FIXED_PRICE,good-cond,JP,dub0804-55,100.0,2026-08-10T11:01:51.000Z,,https://www.ebay.com/itm/366596667034?hash=item555add369a:g:dr8AAeSwR0Vn91dI,https://i.ebayimg.com/images/g/dr8AAeSwR0Vn91dI/s-l225.jpg
抄底,-59%,499.5,32,99.0,Meter OK [Near MINT] Leitz Wetzlar Leicaflex SL 35mm SLR Film Camera Body JAPAN,leitz leicaflex,Leitz,Film Cameras,Used,204.99,USD,FIXED_PRICE,good-cond,JP,mirai_camera_shop_japan,100.0,2026-08-10T14:17:02.000Z,,https://www.ebay.com/itm/398270401001?hash=item5cbac409e9:g:t3AAAeSw8TRqed3c,https://i.ebayimg.com/images/g/t3AAAeSw8TRqed3c/s-l225.jpg
抄底,-54%,1000.0,80,99.0,[NEAR MINT w/ Grip] Voigtlander BESSA-R Rangefinder Film Camera Body From JAPAN,voigtlander bessa-r,Voigtlander,Film Cameras,Used,459.99,USD,FIXED_PRICE,good-cond,JP,saycheese8,99.8,2026-08-10T13:33:57.000Z,,https://www.ebay.com/itm/407133907158?hash=item5ecb1268d6:g:cEIAAeSwg5hqedR0,https://i.ebayimg.com/images/g/cEIAAeSwg5hqedR0/s-l225.jpg
抄底,-86%,3999.99,41,99.0,Tested [TOP MINT] Contax TLA200 BLACK Shoe Mount Flash For G1 G2 From JAPAN,contax tla200,Contax,Film Cameras,Used,569.0,USD,FIXED_PRICE,good-cond,JP,kawamura-camera,99.7,2026-08-10T23:46:34.000Z,,https://www.ebay.com/itm/117351160184?hash=item1b52ac9978:g:-OQAAeSwPd5qemJy,https://i.ebayimg.com/images/g/-OQAAeSwPd5qemJy/s-l225.jpg
抄底,-49%,294.5,70,98.0,Olympus OM-4 35mm SLR Film Camera,olympus om-4,Olympus,Film Cameras,Used,149.0,USD,FIXED_PRICE,grail:OM-4;mount:olympus om,US,uscamerapro,100.0,2026-08-10T22:19:25.000Z,,https://www.ebay.com/itm/117351023992?hash=item1b52aa8578:g:ZtEAAeSwvFVqek7r,https://i.ebayimg.com/images/g/ZtEAAeSwvFVqek7r/s-l225.jpg
抄底,-46%,644.99,9,98.0,"Bronica ETRS 6x4.5 cm Film Body w/75mm Lens, Winder Grip, 120 Insert #Z-21968",bronica etrs 6x4.5,Bronica,Film Cameras,Used,349.99,USD,FIXED_PRICE,grail:Bronica ETRS,US,gulfcoastcamera,100.0,2026-08-10T21:32:54.000Z,,https://www.ebay.com/itm/336736133930?hash=item4e6709a32a:g:EgwAAeSwg5hqekNz,https://i.ebayimg.com/images/g/EgwAAeSwg5hqekNz/s-l225.jpg
超值,-30%,573.16,80,96.0,[Mint] ZEISS Loxia 50mm F2 Planar T Sony E Mount Manual Focus Lens #3009488,zeiss planar 50mm f2,Zeiss,Lenses,Used,399.99,USD,FIXED_PRICE,grail:Planar;mount:sony e;good-cond,JP,gyuj-13,100.0,2026-08-10T15:01:43.000Z,,https://www.ebay.com/itm/398270497996?hash=item5cbac584cc:g:CCQAAeSwCsZqeeZr,https://i.ebayimg.com/images/g/CCQAAeSwCsZqeeZr/s-l225.jpg
超值,-33%,669.99,45,96.0,MMJ [N MINT] Contax Carl Zeiss Planar T* 100mm F2 Lens For C/Y Mount From JAPAN,contax planar 100mm f2,Contax,Lenses,Used,449.99,USD,FIXED_PRICE,grail:Planar;mount:contax/yashica;good-cond,JP,myu_camera_szok_japan,99.7,2026-08-10T17:47:06.000Z,,https://www.ebay.com/itm/318708471836?hash=item4a3481581c:g:BZwAAeSwYTBqeg8c,https://i.ebayimg.com/images/g/BZwAAeSwYTBqeg8c/s-l225.jpg
超值,-28%,709.99,26,96.0,[Top MINT] Hasselblad Carl Zeiss Sonnar T* CF 180mm F/4 MF Lens From JAPAN #564,hasselblad sonnar 180mm f4,Hasselblad,Lenses,Used,509.99,USD,FIXED_PRICE,grail:Sonnar;mount:hasselblad v;good-cond,JP,japan.camera.like,100.0,2026-08-10T15:55:44.000Z,,https://www.ebay.com/itm/178393571734?hash=item298915e196:g:ukEAAeSwPZVqefU6,https://i.ebayimg.com/images/g/ukEAAeSwPZVqefU6/s-l225.jpg
抄底,-85%,499.99,9,95.0,*Near Mint ++* Plaubel Profia V 4x5 Large Format Film Camera Front Standard Only,plaubel profia,Plaubel,Film Cameras,Used,75.99,USD,FIXED_PRICE,good-cond,JP,dub0804-55,100.0,2026-08-10T12:05:54.000Z,,https://www.ebay.com/itm/366596750570?hash=item555ade7cea:g:tSkAAeSwiY5p14U0,https://i.ebayimg.com/images/g/tSkAAeSwiY5p14U0/s-l225.jpg
抄底,-85%,499.99,9,95.0,*Near Mint ++* Plaubel Profia V 4x5 Large Format Film Camera Rear Standard Only,plaubel profia,Plaubel,Film Cameras,Used,75.99,USD,FIXED_PRICE,good-cond,JP,dub0804-55,100.0,2026-08-10T12:05:54.000Z,,https://www.ebay.com/itm/366596750584?hash=item555ade7cf8:g:5k0AAeSwoKZp14Xl,https://i.ebayimg.com/images/g/5k0AAeSwoKZp14Xl/s-l225.jpg
偏低,-15%,3274.95,80,93.0,⏯️[N MINT] Contax G2 Rangefinder 35mm Film Camera Body Planar 45mm f2 lens JAPAN,contax g2,Contax,Film Cameras,Used,2799.99,USD,FIXED_PRICE,grail:Contax G2;good-cond,JP,ky-camera.japan,100.0,2026-08-10T13:18:36.000Z,,https://www.ebay.com/itm/407133842638?hash=item5ecb116cce:g:dLYAAeSwSLlqdYTv,https://i.ebayimg.com/images/g/dLYAAeSwSLlqdYTv/s-l225.jpg
超值,-43%,139.94,80,90.0,Mamiya Press 6x9 Medium Format Film Camera Body Gray from JAPAN [Vintage],mamiya press,Mamiya,Film Cameras,Used,79.99,USD,FIXED_PRICE,grail:Mamiya Press,JP,aiyama_metsa_camera_japan,100.0,2026-08-10T04:04:38.000Z,,https://www.ebay.com/itm/358906776397?hash=item539082cb4d:g:LDQAAeSwimlqVE-y,https://i.ebayimg.com/images/g/LDQAAeSwimlqVE-y/s-l225.jpg
超值,-34%,143.98,66,90.0,[MINT] Zenza Bronica Zenzanon PG 250mm f/5.6 Telephoto Lens GS-1 From JAPAN,bronica 250mm f5.6,Bronica,Lenses,Used,94.99,USD,FIXED_PRICE,grail:Bronica Zenzanon;good-cond,JP,japan.camera.like,100.0,2026-08-10T15:52:47.000Z,,https://www.ebay.com/itm/178393561018?hash=item298915b7ba:g:chUAAeSwwyJqefSS,https://i.ebayimg.com/images/g/chUAAeSwwyJqefSS/s-l225.jpg
超值,-25%,127.0,62,90.0,[ Exc+5 ] Olympus μ mju Zoom 70 Deluxe 35mm Point & Shoot Film Camera From JAPAN,olympus mju 70,Olympus,Film Cameras,Used,94.99,USD,FIXED_PRICE,grail:mju;good-cond,JP,sakura-camera,100.0,2026-08-10T15:43:13.000Z,,https://www.ebay.com/itm/800486812339?hash=itemba60bb6ab3:g:PlcAAeSwrkdqN-xh,https://i.ebayimg.com/images/g/PlcAAeSwrkdqN-xh/s-l225.jpg
超值,-35%,259.99,69,90.0,[Exc+5] Mamiya Sekor C 65mm f/4.5 Wide Angle MF Lens For RB67 Pro S SD JAPAN,mamiya sekor 65mm f4.5,Mamiya,Lenses,Used,169.99,USD,FIXED_PRICE,grail:RB67;good-cond,JP,konny_camera_japan,99.7,2026-08-10T13:53:42.000Z,,https://www.ebay.com/itm/318707241507?hash=item4a346e9223:g:n08AAeSwg5hqedic,https://i.ebayimg.com/images/g/n08AAeSwg5hqedic/s-l225.jpg
超值,-31%,259.99,69,90.0,[Exc+5] Mamiya Sekor C 65mm f4.5 For RB67 Pro S SD Wide Angle Lens From JAPAN,mamiya sekor 65mm f4.5,Mamiya,Lenses,Used,179.99,USD,FIXED_PRICE,grail:RB67;good-cond,JP,beryg_camera-japan,100.0,2026-08-10T15:04:43.000Z,,https://www.ebay.com/itm/800486661062?hash=itemba60b91bc6:g:bBsAAeSwWXtqeekM,https://i.ebayimg.com/images/g/bBsAAeSwWXtqeekM/s-l225.jpg
超值,-36%,424.73,80,90.0,[Excellent quality] ZENZA BRONICA Bronica S2 body #YS03983,bronica s2,Bronica,Film Cameras,Used,272.53,USD,"FIXED_PRICE,BEST_OFFER",grail:BRONICA Bronica,JP,mgaaoetom10rbmjc-1,99.1,2026-08-10T13:52:03.000Z,,https://www.ebay.com/itm/236997510724?hash=item372e270644:g:1p4AAeSwiodqedfH,https://i.ebayimg.com/images/g/1p4AAeSwiodqedfH/s-l225.jpg
超值,-36%,447.0,33,90.0,Focus large aperture Carl Zeiss Sonnar 90mm f2.8,zeiss sonnar f2.8,Zeiss,Film Cameras,Used,287.46,USD,"FIXED_PRICE,BEST_OFFER",grail:Sonnar,JP,bears2636,99.3,2026-08-10T05:27:16.000Z,,https://www.ebay.com/itm/188769787546?hash=item2bf38e5e9a:g:F-AAAeSweu9qeWHq,https://i.ebayimg.com/images/g/F-AAAeSweu9qeWHq/s-l225.jpg
超值,-26%,394.5,40,90.0,Voigtlander VITEESA ULTRON 50mm F2 Y3831#821,voigtlander f2,Voigtlander,Film Cameras,Used,291.17,USD,"FIXED_PRICE,BEST_OFFER",grail:ULTRON,JP,bears2636,99.3,2026-08-10T05:27:16.000Z,,https://www.ebay.com/itm/206479345217?hash=item301320c641:g:wOoAAeSwgGdqeWJi,https://i.ebayimg.com/images/g/wOoAAeSwgGdqeWJi/s-l225.jpg
超值,-28%,472.49,40,90.0,S/N 530xxxx [Exc+5] Pentax LX Early FA-1 Finder 35mm SLR Film Camera From JAPAN,pentax fa-1,Pentax,Film Cameras,Used,339.99,USD,FIXED_PRICE,grail:Pentax LX;good-cond,JP,japancamera_au,100.0,2026-08-10T22:04:42.000Z,,https://www.ebay.com/itm/227470540827?hash=item34f64d001b:g:o8QAAeSwm6tqekws,https://i.ebayimg.com/images/g/o8QAAeSwm6tqekws/s-l225.jpg
超值,-26%,461.29,80,90.0,[Exc+5] Fujifilm NATURA Classica NP Point & Shoot 35mm Film Camera From JAPAN,fujifilm natura,Fujifilm,Film Cameras,Used,339.99,USD,FIXED_PRICE,grail:NATURA;good-cond,JP,star-store-japan,100.0,2026-08-10T15:40:21.000Z,,https://www.ebay.com/itm/307118119899?hash=item4781aa9bdb:g:WxgAAeSwL~NqefGd,https://i.ebayimg.com/images/g/WxgAAeSwL~NqefGd/s-l225.jpg
超值,-36%,589.99,24,90.0,[MINT w/Hood] Hasselblad Carl Zeiss Tele Tessar C 350mm F5.6 MF Lens From JAPAN,hasselblad tessar 350mm f5.6,Hasselblad,Lenses,Used,379.99,USD,FIXED_PRICE,grail:Tessar;good-cond,JP,honestjapancameras,100.0,2026-08-10T10:44:41.000Z,,https://www.ebay.com/itm/168602806315?hash=item274182a82b:g:qjsAAeSwG5pqeazK,https://i.ebayimg.com/images/g/qjsAAeSwG5pqeazK/s-l225.jpg
超值,-31%,639.99,41,90.0,[ MINT ] VOIGTLANDER MACRO APO-ULTRON D 35mm F2 for Nikon Z APS-C JAPAN #OZ7910,voigtlander ultron 35mm f2,Voigtlander,Lenses,Used,439.99,USD,FIXED_PRICE,grail:ULTRON;good-cond,JP,z1came-0,99.7,2026-08-10T12:55:54.000Z,,https://www.ebay.com/itm/407133793981?hash=item5ecb10aebd:g:kKEAAeSwZxJo4d6o,https://i.ebayimg.com/images/g/kKEAAeSwZxJo4d6o/s-l225.jpg
超值,-29%,644.99,58,90.0,Rare!! [Almost Unused] Contax S2 60 Years Model 35mm SLR Film Camera From JAPAN,contax s2,Contax,Film Cameras,Used,459.99,USD,FIXED_PRICE,grail:Contax S2,JP,japancamerapro,99.2,2026-08-10T11:33:31.000Z,,https://www.ebay.com/itm/398269937136?hash=item5cbabcf5f0:g:8~QAAeSw-klqebdP,https://i.ebayimg.com/images/g/8~QAAeSw-klqebdP/s-l225.jpg
超值,-43%,1199.0,21,90.0,Contax T 35mm Rangefinder Film Camera Sonnar 38mm F2.8 from Japan E0811,contax sonnar 35mm f2.8,Contax,Film Cameras,Used,683.48,USD,FIXED_PRICE,grail:Sonnar,JP,kyoto_camera,99.7,2026-08-10T23:33:40.000Z,,https://www.ebay.com/itm/278267256115?hash=item40ca055d33:g:LcEAAeSwVnNqel7c,https://i.ebayimg.com/images/g/LcEAAeSwVnNqel7c/s-l225.jpg
超值,-33%,1299.99,41,90.0,[ MINT ] Pentax 645N Medium Format Camera Body w/ 120 Film Back From Japan #3106,pentax 645n,Pentax,Film Cameras,Used,869.99,USD,FIXED_PRICE,grail:645N;good-cond,JP,japan-collection-camera-take,100.0,2026-08-10T21:16:07.000Z,,https://www.ebay.com/itm/398271538976?hash=item5cbad56720:g:J9cAAeSwU21qej81,https://i.ebayimg.com/images/g/J9cAAeSwU21qej81/s-l225.jpg
超值,-29%,1350.0,47,90.0,[ Opt MINT ] Minolta TC-1 Point & Shoot 35mm Film Camera From JAPAN 20401066,minolta tc-1,Minolta,Film Cameras,Used,959.0,USD,FIXED_PRICE,grail:TC-1;good-cond,JP,bgnsc_47,100.0,2026-08-10T18:21:00.000Z,,https://www.ebay.com/itm/398271088400?hash=item5cbace8710:g:C4QAAeSwMeVqehbR,https://i.ebayimg.com/images/g/C4QAAeSwMeVqehbR/s-l225.jpg
偏低,-11%,109.99,80,88.0,Contax RTS 35mm SLR Film Camera Body From JAPAN [Exc+3],contax rts,Contax,Film Cameras,Used,98.0,USD,"FIXED_PRICE,BEST_OFFER",grail:Contax RTS;good-cond,JP,kobe_vintage_camera,100.0,2026-08-10T12:56:04.000Z,,https://www.ebay.com/itm/407133794263?hash=item5ecb10afd7:g:-sgAAeSwv8xqecoz,https://i.ebayimg.com/images/g/-sgAAeSwv8xqecoz/s-l225.jpg
偏低,-9%,110.02,80,88.0,[Near MINT] Mamiya RB67 Pro S Body Only Medium Format Film Camera From JAPAN,mamiya rb67,Mamiya,Film Cameras,Used,99.99,USD,FIXED_PRICE,grail:RB67;good-cond,JP,hirots-14,100.0,2026-08-10T23:33:19.000Z,,https://www.ebay.com/itm/358910565037?hash=item5390bc9aad:g:QhoAAeSwTF5qemCz,https://i.ebayimg.com/images/g/QhoAAeSwTF5qemCz/s-l225.jpg
合理,-6%,249.99,21,88.0,[Exc+5] Contax RTS II Quartz 35mm SLR Film Camera Body C/Y Mount From JAPAN,contax rts quartz,Contax,Film Cameras,Used,234.99,USD,FIXED_PRICE,grail:Contax RTS;mount:contax/yashica;good-cond,JP,noma6724,100.0,2026-08-11T00:09:23.000Z,,https://www.ebay.com/itm/188773730381?hash=item2bf3ca884d:g:ZzAAAeSwr-1qemlN,https://i.ebayimg.com/images/g/ZzAAAeSwr-1qemlN/s-l225.jpg
偏低,-24%,369.0,41,88.0,*Exc+5 w/ Case Strap* Leica Mini Elmar Point & Shoot 35mm Film Camera From JAPAN,leica mini elmar,Leica,Film Cameras,Used,279.99,USD,FIXED_PRICE,grail:Elmar;good-cond,JP,japan.treasures.camera,100.0,2026-08-10T11:18:13.000Z,,https://www.ebay.com/itm/407133540227?hash=item5ecb0ccf83:g:PZMAAeSwY5dqebP3,https://i.ebayimg.com/images/g/PZMAAeSwY5dqebP3/s-l225.jpg
偏低,-13%,322.49,66,88.0,[Near MINT] Contax RTS III MF 35mm SLR Black Film Camera Body only from JAPAN,contax rts iii,Contax,Film Cameras,Used,279.99,USD,FIXED_PRICE,grail:Contax RTS;good-cond,JP,aiyama_metsa_camera_japan,100.0,2026-08-10T04:04:38.000Z,,https://www.ebay.com/itm/358906776398?hash=item539082cb4e:g:Wc0AAeSw5rNqU3iA,https://i.ebayimg.com/images/g/Wc0AAeSw5rNqU3iA/s-l225.jpg
偏低,-25%,599.5,20,88.0,[EXC+++++] Zenza Bronica ETR S Zenzanon MC 75mm f/2.8 Prism Finder From JAPAN,bronica etr zenzanon,Bronica,Film Cameras,Used,449.99,USD,FIXED_PRICE,grail:Bronica ETR;good-cond,JP,ht-smile,100.0,2026-08-10T16:40:59.000Z,,https://www.ebay.com/itm/128019532271?hash=item1dce8f09ef:g:m9kAAOSwWjBoTDvu,https://i.ebayimg.com/images/g/m9kAAOSwWjBoTDvu/s-l225.jpg
合理,-1%,494.99,81,88.0,Late Model [Top MINT] ZENZA BRONICA S2A S2 + Nikkor P 75mm f2.8 Lens From JAPAN,bronica s2a,Bronica,Film Cameras,Used,489.99,USD,FIXED_PRICE,grail:BRONICA S2A;mount:nikon f;good-cond,JP,beryg_camera-japan,100.0,2026-08-10T23:07:05.000Z,,https://www.ebay.com/itm/800488341111?hash=itemba60d2be77:g:m3gAAeSw3C1qelnZ,https://i.ebayimg.com/images/g/m3gAAeSw3C1qelnZ/s-l225.jpg
偏低,-11%,727.5,46,88.0,⏯️[Top MINT] Leica R8 Silver SLR 35mm Film Camera Body From JAPAN 83B,leica r8,Leica,Film Cameras,Used,649.9,USD,FIXED_PRICE,grail:Leica R8;good-cond,JP,ezkat33,100.0,2026-08-10T15:21:21.000Z,,https://www.ebay.com/itm/377408144407?hash=item57df474417:g:UzcAAeSwyedqeezt,https://i.ebayimg.com/images/g/UzcAAeSwyedqeezt/s-l225.jpg
偏低,-11%,899.99,80,88.0,[ Top MINT in Box ] Contax G1 Green Label Rangefinder Camera From JAPAN,contax g1,Contax,Film Cameras,Used,799.99,USD,FIXED_PRICE,grail:Contax G1;good-cond,JP,mitshos_0,100.0,2026-08-10T04:21:28.000Z,,https://www.ebay.com/itm/227469231591?hash=item34f63905e7:g:AmcAAeSw1~NqeVJC,https://i.ebayimg.com/images/g/AmcAAeSw1~NqeVJC/s-l225.jpg
偏低,-15%,999.99,25,88.0,【NEAR MINT w/ Grip】 Zenza Bronica SQ-Ai 6x6 Film Camera Body Waist Level Finder,bronica sq-ai,Bronica,Film Cameras,Used,849.99,USD,FIXED_PRICE,grail:Bronica SQ;good-cond,JP,yamada-camera,100.0,2026-08-11T00:33:19.000Z,,https://www.ebay.com/itm/267753309077?hash=item3e57574395:g:ZegAAeSwtdFp2cAY,https://i.ebayimg.com/images/g/ZegAAeSwtdFp2cAY/s-l225.jpg
偏低,-9%,1099.99,72,88.0,⏯️[TOP MINT in BOX] Leica Minilux Zoom Point & Shoot 35mm Film Camera From JAPAN,leica minilux,Leica,Film Cameras,Used,999.99,USD,FIXED_PRICE,grail:Minilux;good-cond,JP,1st_camera_tokyo,99.1,2026-08-10T09:16:04.000Z,,https://www.ebay.com/itm/377407457867?hash=item57df3cca4b:g:-hwAAeSw3bJqeZgF,https://i.ebayimg.com/images/g/-hwAAeSw3bJqeZgF/s-l225.jpg
合理,+6%,424.73,80,87.0,[Exc+5] Late Zenza Bronica S2 Black 75mm f/2.8 645 Film Back From JAPAN,bronica s2,Bronica,Film Cameras,Used,448.99,USD,FIXED_PRICE,grail:645;good-cond,JP,sat-camera-japan,100.0,2026-08-10T11:35:11.000Z,,https://www.ebay.com/itm/147495284809?hash=item2257677049:g:gvMAAeSwlC5qebe2,https://i.ebayimg.com/images/g/gvMAAeSwlC5qebe2/s-l225.jpg
合理,+6%,899.99,80,87.0,[Top MINT w/ Strap] Contax G1 35mm Film Camera Biogon 28mm f/2.8 Lens From JAPAN,contax g1,Contax,Film Cameras,Used,949.99,USD,FIXED_PRICE,grail:Contax G1;good-cond,JP,ham_7373,100.0,2026-08-10T11:14:41.000Z,,https://www.ebay.com/itm/366596679003?hash=item555add655b:g:zvIAAeSwfoNqebNg,https://i.ebayimg.com/images/g/zvIAAeSwfoNqebNg/s-l225.jpg
