寻宝类型,评分,标题,品牌,类目,成色,价格,币种,购买方式,图片数,图片像素,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
残件/按现状,92.0,Olympus Stylus Epic Zoom 170 35mm Film Camera Quartzdate Parts/Repair Powers On,Olympus,Film Cameras,For parts or not working,60.0,USD,"FIXED_PRICE,BEST_OFFER",2,720,grail:Stylus Epic;underpriced(med 151),US,ibuyrandomstuffshop,97.5,2026-08-26T20:47:24.000Z,,https://www.ebay.com/itm/227492816595?hash=item34f7a0e6d3:g:94cAAeSwGTpqCmwp,https://i.ebayimg.com/images/g/94cAAeSwGTpqCmwp/s-l225.jpg
残件/按现状,90.0,Broken Mamiya C330 Film Camera-READ,Mamiya,Film Cameras,For parts or not working,169.99,USD,FIXED_PRICE,11,1500,grail:Mamiya C330;as-is;underpriced(med 460),US,paymore_vernon_hills,99.7,2026-08-26T07:48:11.000Z,,https://www.ebay.com/itm/307146942136?hash=item47836266b8:g:0eMAAeSwXm5qjpr-,https://i.ebayimg.com/images/g/0eMAAeSwXm5qjpr-/s-l225.jpg
残件/按现状,88.0,Olympus OM-1 W/50mm Zuiko 1.8 Standard Lens-The Fim Door Does not Open,Olympus,Lenses,For parts or not working,30.0,USD,FIXED_PRICE,3,1600,grail:OM-1;mount:olympus om;underpriced(med 243),US,303robert10,100.0,2026-08-26T18:39:27.000Z,,https://www.ebay.com/itm/237031771556?hash=item373031cda4:g:PbUAAeSwxFVqjzG3,https://i.ebayimg.com/images/g/PbUAAeSwxFVqjzG3/s-l225.jpg
型号不明,86.0,Kenko 2X AP67 Teleplus MC6 Teleconverter for Pentax 6x7 67 [Almost Unused] JAPAN,Pentax,Lenses,Used,44.49,USD,FIXED_PRICE,23,1600,grail:6x7;underpriced(med 180),JP,takara_camera_japan,99.8,2026-08-26T13:16:53.000Z,,https://www.ebay.com/itm/206516897718?hash=item30155dc7b6:g:O9IAAeSw2G9qjucQ,https://i.ebayimg.com/images/g/O9IAAeSw2G9qjucQ/s-l225.jpg
型号不明,86.0,PENTAX 645 645 N 220 SLR [Excellent++] US STOCK,Pentax,Film Cameras,Used,62.1,USD,FIXED_PRICE,10,1600,grail:645;underpriced(med 150),US,altemo-31,99.0,2026-08-27T03:26:50.000Z,,https://www.ebay.com/itm/398328699880?hash=item5cbe3d9be8:g:BYsAAeSwqn9qj65w,https://i.ebayimg.com/images/g/BYsAAeSwqn9qj65w/s-l225.jpg
残件/按现状,86.0,Nikon F4 35mm SLR Film Camera. For Parts,Nikon,Film Cameras,For parts or not working,75.0,USD,FIXED_PRICE,10,1600,grail:Nikon F4;as-is;underpriced(med 260),US,agaty2007,100.0,2026-08-27T05:56:57.000Z,,https://www.ebay.com/itm/257705384050?hash=item3c00701872:g:1xYAAeSwmX1qj834,https://i.ebayimg.com/images/g/1xYAAeSwmX1qj834/s-l225.jpg
残件/按现状,86.0,Nikon FE2 SLR Film Camera Body Chrome *Inoperable #050,Nikon,Film Cameras,For parts or not working,107.85,USD,"FIXED_PRICE,BEST_OFFER",7,1600,grail:FE2;underpriced(med 260),US,robertscamera,99.8,2026-08-26T19:40:41.000Z,,https://www.ebay.com/itm/407172015173?hash=item5ecd57e445:g:s2sAAeSwWg9qj0Ey,https://i.ebayimg.com/images/g/s2sAAeSwWg9qj0Ey/s-l225.jpg
残件/按现状,85.0,Voigtlander Bessamatic 35mm SLR Film Camera Body DKL Mount Clean Untested W/Film,Voigtlander,Film Cameras,For parts or not working,40.0,USD,"FIXED_PRICE,BEST_OFFER",23,1600,as-is;underpriced(med 500),US,912findings,99.8,2026-08-27T03:27:07.000Z,,https://www.ebay.com/itm/237032526663?hash=item37303d5347:g:lHkAAeSwR7pqj65X,https://i.ebayimg.com/images/g/lHkAAeSwR7pqj65X/s-l225.jpg
型号不明,83.0,Zenza Bronica SQ-Ai Eye Correction Lens S -4.5 Diopter Correction Lens,Bronica,Lenses,Used,85.0,USD,"FIXED_PRICE,BEST_OFFER",7,978,grail:Bronica SQ;underpriced(med 200),LV,gennadij46,100.0,2026-08-26T13:43:02.000Z,,https://www.ebay.com/itm/278313445044?hash=item40ccc626b4:g:pKUAAeSww~9qTRlF,https://i.ebayimg.com/images/g/pKUAAeSww~9qTRlF/s-l225.jpg
型号不明,82.0,Used Pentax 6X7 Kenko 2X AP67 Teleplus MC6 #6883,Pentax,Lenses,Used,59.0,USD,FIXED_PRICE,2,1600,grail:6X7;underpriced(med 180),US,thecamerashopofmuskegon,100.0,2026-08-26T18:13:18.000Z,,https://www.ebay.com/itm/188844839064?hash=item2bf8079098:g:c2oAAeSwicVqjzB1,https://i.ebayimg.com/images/g/c2oAAeSwicVqjzB1/s-l225.jpg
残件/按现状,82.0,ASAHI PENTAX SPOTMATIC SP 35mm SLR Film Camera M42 Mount Asahi Pentax Untested,Asahi,Film Cameras,Used,63.0,USD,"FIXED_PRICE,BEST_OFFER",6,1206,grail:SPOTMATIC;mount:m42;as-is,JP,optic.fable.tokyo,100.0,2026-08-27T01:54:58.000Z,,https://www.ebay.com/itm/298619659805?hash=item45871e661d:g:CjwAAeSw1qNqj5iH,https://i.ebayimg.com/images/g/CjwAAeSw1qNqj5iH/s-l225.jpg
残件/按现状,82.0,【AS-IS】Olympus OM-1 SLR 35mm Film Camera 3024924,Olympus,Film Cameras,For parts or not working,80.0,USD,FIXED_PRICE,10,1600,grail:OM-1;mount:olympus om;as-is,JP,painap-29,99.1,2026-08-26T04:11:34.000Z,,https://www.ebay.com/itm/398325229237?hash=item5cbe08a6b5:g:WDYAAeSw0yNqjmcP,https://i.ebayimg.com/images/g/WDYAAeSw0yNqjmcP/s-l225.jpg
查无市价,82.0,[Rare] [Film Tested] [Near Mint] Zeiss Ikonta 523/16 w/ Tessar 3.5 75mm,Zeiss,Film Cameras,Used,250.0,USD,"FIXED_PRICE,AUCTION",7,1600,grail:Tessar;good-cond;auction,US,vic227153,100.0,2026-08-26T14:43:04.000Z,2026-09-02T14:43:04.000Z,https://www.ebay.com/itm/278313592133?hash=item40ccc86545:g:8MgAAeSwNoNqjvSN,https://i.ebayimg.com/images/g/8MgAAeSwNoNqjvSN/s-l225.jpg
残件/按现状,81.0,Olympus OM-10 Non-working with good 50mm Zuiko 1.8 Standard Lens,Olympus,Film Cameras,For parts or not working,25.0,USD,FIXED_PRICE,5,1600,mount:olympus om;underpriced(med 151),US,303robert10,100.0,2026-08-26T18:59:29.000Z,,https://www.ebay.com/itm/237031803619?hash=item3730324ae3:g:KlMAAeSwva1qjzag,https://i.ebayimg.com/images/g/KlMAAeSwva1qjzag/s-l225.jpg
残件/按现状,81.0,Canon T50 35mm SLR Film Camera with Canon FD 50mm 1:1.8 Lens + Strap & Speedlite,Canon,Film Cameras,For parts or not working,30.0,USD,"FIXED_PRICE,BEST_OFFER",13,1600,mount:canon fd;underpriced(med 159),US,the-comic-seller,99.5,2026-08-26T16:38:25.000Z,,https://www.ebay.com/itm/307148028589?hash=item478372faad:g:EAAAAeSwhthqjxVB,https://i.ebayimg.com/images/g/EAAAAeSwhthqjxVB/s-l225.jpg
残件/按现状,81.0,Canon Canonet QL17 35mm Rangefinder 45mm f/1.7 Tested Meter Dead As-Is,Canon,Film Cameras,Used,80.0,USD,FIXED_PRICE,21,1600,grail:Canonet;as-is,JP,japanese.wholesaler.oden,99.6,2026-08-27T03:29:48.000Z,,https://www.ebay.com/itm/377450247611?hash=item57e1c9b5bb:g:mpsAAeSwqlBqj61W,https://i.ebayimg.com/images/g/mpsAAeSwqlBqj61W/s-l225.jpg
型号不明,80.0,[Top MINT] Contax 645 Carl Zeiss Mutar 1.4x T* Teleconverter Lens From JAPAN,Contax,Lenses,Used,164.99,USD,FIXED_PRICE,11,1600,grail:645;good-cond,JP,fx-sakura,99.6,2026-08-26T14:00:15.000Z,,https://www.ebay.com/itm/318782317800?hash=item4a38e824e8:g:WWMAAeSwJfhqjvIo,https://i.ebayimg.com/images/g/WWMAAeSwJfhqjvIo/s-l225.jpg
残件/按现状;型号不明,80.0,Zeiss Jena Tessar 30cm f/6.3 Lens [AS IS NO RETURN/PARTS/REPAIR/READ] #Z-RC50880,Zeiss,Lenses,For parts or not working,199.99,USD,FIXED_PRICE,7,1600,grail:Tessar;as-is;underpriced(med 540),US,gulfcoastcamera,100.0,2026-08-26T17:47:32.000Z,,https://www.ebay.com/itm/336762888521?hash=item4e68a1e149:g:EL0AAeSwM2lqjyae,https://i.ebayimg.com/images/g/EL0AAeSwM2lqjyae/s-l225.jpg
残件/按现状,79.0,AS IS Pentax ME Black 35mm SLR Film Camera Body Japan,Pentax,Film Cameras,Used,29.0,USD,"FIXED_PRICE,BEST_OFFER",11,1600,as-is;underpriced(med 150),JP,best-film-camera,99.9,2026-08-26T23:18:25.000Z,,https://www.ebay.com/itm/137665197933?hash=item200d7c376d:g:~dEAAeSwislqjlE4,https://i.ebayimg.com/images/g/~dEAAeSwislqjlE4/s-l225.jpg
残件/按现状,79.0,YASHICA ELECTRO 35 GSN Film Camera 1:1.7 f =45 mm w/ Case UNTESTED,Yashica,Film Cameras,Used,39.5,USD,"FIXED_PRICE,AUCTION",8,1599,as-is;underpriced(med 120);auction,US,z_standig,100.0,2026-08-27T02:11:15.000Z,2026-09-06T02:11:15.000Z,https://www.ebay.com/itm/278315271578?hash=item40cce2059a:g:8HAAAeSwAfJqgiyT,https://i.ebayimg.com/images/g/8HAAAeSwAfJqgiyT/s-l225.jpg
打包杂件,79.0,Mamiya / Sekor 1000 DTL SLR Film Camera Auto LOT,Mamiya,Film Cameras,Used,65.0,USD,FIXED_PRICE,7,1599,underpriced(med 460),US,dngleberry,99.9,2026-08-26T21:29:23.000Z,,https://www.ebay.com/itm/188845449976?hash=item2bf810e2f8:g:lyYAAeSw0yNqik7X,https://i.ebayimg.com/images/g/lyYAAeSw0yNqik7X/s-l225.jpg
残件/按现状,79.0,[FOR PARTS OR REPAIR] Canon EF Black Holga 120 35mm SLR Film Camera from Japan,Canon,Film Cameras,Used,65.99,USD,"FIXED_PRICE,BEST_OFFER",13,1600,mount:canon ef;as-is;underpriced(med 159),JP,hayama.camer.ajapan,100.0,2026-08-26T21:42:06.000Z,,https://www.ebay.com/itm/318783912587?hash=item4a39007a8b:g:2oMAAeSwBhJqPFD1,https://i.ebayimg.com/images/g/2oMAAeSwBhJqPFD1/s-l225.jpg
残件/按现状,79.0,Voigtlander Bessamatic with Color Skopar X 50mm f2.8 Lens With Case - Untested,Voigtlander,Film Cameras,For parts or not working,69.99,USD,"FIXED_PRICE,BEST_OFFER",8,1600,as-is;underpriced(med 500),US,hazeus773-512,99.1,2026-08-27T00:55:28.000Z,,https://www.ebay.com/itm/307148558552?hash=item47837b10d8:g:ppwAAOSwoFhimkFe,https://i.ebayimg.com/images/g/ppwAAOSwoFhimkFe/s-l225.jpg
残件/按现状,79.0,Voigtlander Vitessa T Rangefinder Film Camera w/ 50 f2.8 Lens #93,Voigtlander,Film Cameras,For parts or not working,149.99,USD,FIXED_PRICE,14,1600,underpriced(med 500),US,okazziondirect,99.9,2026-08-26T23:59:56.000Z,,https://www.ebay.com/itm/137665311238?hash=item200d7df206:g:KgYAAeSwaclqj318,https://i.ebayimg.com/images/g/KgYAAeSwaclqj318/s-l225.jpg
残件/按现状,78.0,"Olympus OM-10, Body only, working. READ...selling ""As Is""",Olympus,Film Cameras,Used,39.63,USD,FIXED_PRICE,8,1600,mount:olympus om;as-is;underpriced(med 151),CA,hunterll,100.0,2026-08-26T19:01:19.000Z,,https://www.ebay.com/itm/800567435421?hash=itemba6589a09d:g:YeMAAeSwUjRqjzFY,https://i.ebayimg.com/images/g/YeMAAeSwUjRqjzFY/s-l225.jpg
残件/按现状,78.0,Canon EF-M,Canon,Film Cameras,Per parti di ricambio o non funzionante,45.44,USD,FIXED_PRICE,6,1600,mount:canon ef;underpriced(med 159),IT,meba-9544,98.8,2026-08-27T06:31:11.000Z,,https://www.ebay.com/itm/168642696961?hash=item2743e35701:g:skIAAOSwvXpnnePO,https://i.ebayimg.com/images/g/skIAAOSwvXpnnePO/s-l225.jpg
型号不明,78.0,Industar-50-2 f3.5/50 EXC!! Vintage Russian SLR M42 Pancake Lens to Zenit Pentax,Pentax,Lenses,Used,59.99,USD,"FIXED_PRICE,BEST_OFFER",9,1024,mount:m42;good-cond;underpriced(med 180),UA,artado,100.0,2026-08-26T17:44:06.000Z,,https://www.ebay.com/itm/147529002384?hash=item225969ed90:g:kQQAAeSw7dJqjyUI,https://i.ebayimg.com/images/g/kQQAAeSw7dJqjyUI/s-l225.jpg
残件/按现状,78.0,Vintage Olympus OM-1 35mm SLR Film Camera Body Silver Black Japan Untested,Olympus,Film Cameras,Used,89.0,USD,"FIXED_PRICE,BEST_OFFER",3,1600,grail:OM-1;mount:olympus om;as-is,US,kastra2708,100.0,2026-08-26T20:51:47.000Z,,https://www.ebay.com/itm/366630737048?hash=item555ce51498:g:zIYAAeSwskFqj1Gv,https://i.ebayimg.com/images/g/zIYAAeSwskFqj1Gv/s-l225.jpg
查无市价,78.0,"Yellow [Near MINT] Hasselblad 503CW Camera CF 80mm Lens, PME3, A24 IV from JAPAN",Hasselblad,Film Cameras,Used,4979.9,USD,FIXED_PRICE,18,1600,grail:503CW;mount:hasselblad v;good-cond,JP,taabo93,100.0,2026-08-26T12:12:22.000Z,,https://www.ebay.com/itm/137663302957?hash=item200d5f4d2d:g:ywwAAeSw2npqjthp,https://i.ebayimg.com/images/g/ywwAAeSw2npqjthp/s-l225.jpg
残件/按现状;型号不明,77.0,Canon EF 50 F1.8 II Prime Lens Untested,Canon,Vintage Lenses,,50.0,USD,FIXED_PRICE,4,1600,mount:canon ef;as-is;underpriced(med 117),US,essinkphotoandvideo,99.2,2026-08-27T04:45:19.000Z,,https://www.ebay.com/itm/336763678831?hash=item4e68adf06f:g:-CwAAeSwX4xqj8DT,https://i.ebayimg.com/images/g/-CwAAeSwX4xqj8DT/s-l225.jpg
残件/按现状,77.0,Canon Canonet QL17 GIII 35mm Rangefinder Camera 40 f/1.7 Lens Untested,Canon,Film Cameras,For parts or not working,80.0,USD,FIXED_PRICE,7,1512,grail:Canonet;as-is,US,jdmz-50,100.0,2026-08-27T02:09:23.000Z,,https://www.ebay.com/itm/168642218723?hash=item2743dc0ae3:g:33QAAeSwJmhqj5wn,https://i.ebayimg.com/images/g/33QAAeSwJmhqj5wn/s-l225.jpg
残件/按现状,77.0,Canon Canonet QL17 Rangefinder Camera 35mm Film Canon (Untested),Canon,Film Cameras,Used,95.0,USD,"FIXED_PRICE,BEST_OFFER",5,1600,grail:Canonet;as-is,US,pacificrelic,100.0,2026-08-26T09:32:35.000Z,,https://www.ebay.com/itm/820049401732?hash=itembeeec0d784:g:N24AAeSwtFxqjrKz,https://i.ebayimg.com/images/g/N24AAeSwtFxqjrKz/s-l225.jpg
